ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,data_rinnovo,validita_rinnovo,nuovi_espatri,note_esp_rinnovi
4a405f20-e644-11ec-a2fc-f955dff64c97,67147000-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:30:00.320Z,2022-06-07T09:30:10.000Z,67147000-e644-11ec-a2fc-f955dff64c97,1898,1,Austria-Ungheria,
4a405f20-e644-11ec-a2fc-f955dff64c97,619322c0-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:29:51.084Z,2022-06-07T09:30:10.000Z,619322c0-e644-11ec-a2fc-f955dff64c97,1894,1,Austria-Ungheria,
4a405f20-e644-11ec-a2fc-f955dff64c97,5a4ad120-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:29:38.866Z,2022-06-07T09:30:11.000Z,5a4ad120-e644-11ec-a2fc-f955dff64c97,1893,1,"Austria, Ungheria",
1ede1c00-e644-11ec-a2fc-f955dff64c97,424b04a0-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:28:58.602Z,2022-06-07T09:29:07.000Z,424b04a0-e644-11ec-a2fc-f955dff64c97,1901,3,Austria-Ungheria,
1ede1c00-e644-11ec-a2fc-f955dff64c97,3d22faf0-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:28:49.951Z,2022-06-07T09:29:08.000Z,3d22faf0-e644-11ec-a2fc-f955dff64c97,1896,1,"Austria, Germania",
1ede1c00-e644-11ec-a2fc-f955dff64c97,379e0430-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:28:40.691Z,2022-06-07T09:29:08.000Z,379e0430-e644-11ec-a2fc-f955dff64c97,1894,3,Europa,
1ede1c00-e644-11ec-a2fc-f955dff64c97,31f8b430-e644-11ec-a2fc-f955dff64c97,2022-06-07T09:28:31.219Z,2022-06-07T09:29:09.000Z,31f8b430-e644-11ec-a2fc-f955dff64c97,1892,2,"Austria, Germania",
ad94cc10-e643-11ec-a2fc-f955dff64c97,c2278550-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:25:23.621Z,2022-06-07T09:25:33.000Z,c2278550-e643-11ec-a2fc-f955dff64c97,1895,3,Europa,
8b08a680-e643-11ec-a2fc-f955dff64c97,a56f39d0-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:24:35.437Z,2022-06-07T09:24:47.000Z,a56f39d0-e643-11ec-a2fc-f955dff64c97,1899,3,Europa,
8b08a680-e643-11ec-a2fc-f955dff64c97,9e1e5cb0-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:24:23.163Z,2022-06-07T09:24:47.000Z,9e1e5cb0-e643-11ec-a2fc-f955dff64c97,1895,3,Europa,
4b0aa970-e643-11ec-a2fc-f955dff64c97,5b625110-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:22:31.201Z,2022-06-07T09:22:48.000Z,5b625110-e643-11ec-a2fc-f955dff64c97,1897,3,"Austria, Germania",
27e21cd0-e643-11ec-a2fc-f955dff64c97,3ecfb600-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:21:43.264Z,2022-06-07T09:22:01.000Z,3ecfb600-e643-11ec-a2fc-f955dff64c97,1895,"6 mesi","Austria, Ungheria",
27e21cd0-e643-11ec-a2fc-f955dff64c97,385589d0-e643-11ec-a2fc-f955dff64c97,2022-06-07T09:21:32.397Z,2022-06-07T09:22:02.000Z,385589d0-e643-11ec-a2fc-f955dff64c97,1894,3,Europa,
e5789e00-e642-11ec-a2fc-f955dff64c97,fb177010-e642-11ec-a2fc-f955dff64c97,2022-06-07T09:19:49.649Z,2022-06-07T09:20:01.000Z,fb177010-e642-11ec-a2fc-f955dff64c97,1896,3,America,
d9969570-e641-11ec-a2fc-f955dff64c97,e945c810-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:12:10.257Z,2022-06-07T09:12:25.000Z,e945c810-e641-11ec-a2fc-f955dff64c97,1896,"4 mesi",Austria-Ungheria,
5972c800-e641-11ec-a2fc-f955dff64c97,84a39ae0-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:09:21.422Z,2022-06-07T09:09:31.000Z,84a39ae0-e641-11ec-a2fc-f955dff64c97,1901,1,Austria-Ungheria,
5972c800-e641-11ec-a2fc-f955dff64c97,7efd8790-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:09:11.945Z,2022-06-07T09:09:32.000Z,7efd8790-e641-11ec-a2fc-f955dff64c97,1898,1,Austria-Ungheria,
5972c800-e641-11ec-a2fc-f955dff64c97,79d90050-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:09:03.317Z,2022-06-07T09:09:33.000Z,79d90050-e641-11ec-a2fc-f955dff64c97,1897,1,Austria-Ungheria,
5972c800-e641-11ec-a2fc-f955dff64c97,74fd41e0-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:08:55.166Z,2022-06-07T09:09:33.000Z,74fd41e0-e641-11ec-a2fc-f955dff64c97,1894,1,Europa,
5972c800-e641-11ec-a2fc-f955dff64c97,6cedcfb0-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:08:41.643Z,2022-06-07T09:09:34.000Z,6cedcfb0-e641-11ec-a2fc-f955dff64c97,1892,1,Europa,
f611f470-e640-11ec-a2fc-f955dff64c97,1e69b6b0-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:06:29.915Z,2022-06-07T09:06:42.000Z,1e69b6b0-e641-11ec-a2fc-f955dff64c97,1897,1,"Austria, Germania, Svizzera",
f611f470-e640-11ec-a2fc-f955dff64c97,16db5b60-e641-11ec-a2fc-f955dff64c97,2022-06-07T09:06:17.238Z,2022-06-07T09:06:42.000Z,16db5b60-e641-11ec-a2fc-f955dff64c97,1893,1,"Austria, Germania",
ca01a1d0-e5a2-11ec-a493-49efe375ca51,e37808c0-e5a2-11ec-a493-49efe375ca51,2022-06-06T14:13:50.540Z,2022-06-06T14:14:09.000Z,e37808c0-e5a2-11ec-a493-49efe375ca51,1897,3,America,
ca01a1d0-e5a2-11ec-a493-49efe375ca51,dde1fb00-e5a2-11ec-a493-49efe375ca51,2022-06-06T14:13:41.168Z,2022-06-06T14:14:09.000Z,dde1fb00-e5a2-11ec-a493-49efe375ca51,1895,3,America,
8bb91cf0-e5a2-11ec-a493-49efe375ca51,9baece70-e5a2-11ec-a493-49efe375ca51,2022-06-06T14:11:50.103Z,2022-06-06T14:12:14.000Z,9baece70-e5a2-11ec-a493-49efe375ca51,1895,3,Europa,
75e35c60-e5a2-11ec-a493-49efe375ca51,84cd9150-e5a2-11ec-a493-49efe375ca51,2022-06-06T14:11:11.717Z,2022-06-06T14:11:29.000Z,84cd9150-e5a2-11ec-a493-49efe375ca51,1899,3,Europa,
044583d0-e5a2-11ec-a493-49efe375ca51,166b34b0-e5a2-11ec-a493-49efe375ca51,2022-06-06T14:08:06.523Z,2022-06-06T14:08:24.000Z,166b34b0-e5a2-11ec-a493-49efe375ca51,1895,3,Austria-Ungheria,
9c756f40-e5a1-11ec-a493-49efe375ca51,abc543d0-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:05:07.597Z,2022-06-06T14:05:28.000Z,abc543d0-e5a1-11ec-a493-49efe375ca51,1896,3,Europa,
5bae55d0-e5a1-11ec-a493-49efe375ca51,6c853f90-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:03:21.481Z,2022-06-06T14:03:45.000Z,6c853f90-e5a1-11ec-a493-49efe375ca51,1893,3,"Germania, Austria",
297ce8b0-e5a1-11ec-a493-49efe375ca51,40bebc60-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:02:08.038Z,2022-06-06T14:02:25.000Z,40bebc60-e5a1-11ec-a493-49efe375ca51,1899,1,Europa,
297ce8b0-e5a1-11ec-a493-49efe375ca51,3c39d080-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:02:00.456Z,2022-06-06T14:02:26.000Z,3c39d080-e5a1-11ec-a493-49efe375ca51,1896,3,Europa,
bb0ee8c0-e59f-11ec-a493-49efe375ca51,0c8a5350-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:00:40.453Z,2022-06-06T14:00:58.000Z,0c8a5350-e5a1-11ec-a493-49efe375ca51,1899,1,Austria-Ungheria,
bb0ee8c0-e59f-11ec-a493-49efe375ca51,07a56d20-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:00:32.242Z,2022-06-06T14:00:58.000Z,07a56d20-e5a1-11ec-a493-49efe375ca51,1897,1,Austria-Ungheria,
bb0ee8c0-e59f-11ec-a493-49efe375ca51,02c60530-e5a1-11ec-a493-49efe375ca51,2022-06-06T14:00:24.067Z,2022-06-06T14:00:59.000Z,02c60530-e5a1-11ec-a493-49efe375ca51,1893,1,Austria-Ungheria,
7b0c7ee0-e59f-11ec-b44f-bdab7410a0b2,8af86c60-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:49:53.574Z,2022-06-06T13:50:14.000Z,8af86c60-e59f-11ec-b44f-bdab7410a0b2,1894,"8 mesi",Europa,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,710f1f60-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:49:10.102Z,2022-06-06T13:49:26.000Z,710f1f60-e59f-11ec-b44f-bdab7410a0b2,1898,3,Europa,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,6a2f7aa0-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:58.570Z,2022-06-06T13:49:27.000Z,6a2f7aa0-e59f-11ec-b44f-bdab7410a0b2,1897,1,Austria-Ungheria,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,6294c340-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:45.812Z,2022-06-06T13:49:28.000Z,6294c340-e59f-11ec-b44f-bdab7410a0b2,1896,1,Austria-Ungheria,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,5c5b97b0-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:35.371Z,2022-06-06T13:49:28.000Z,5c5b97b0-e59f-11ec-b44f-bdab7410a0b2,1895,3,Europa,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,57768a70-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:27.159Z,2022-06-06T13:49:29.000Z,57768a70-e59f-11ec-b44f-bdab7410a0b2,1894,1,"Austria, Ungheria",
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,51d2c110-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:17.697Z,2022-06-06T13:49:29.000Z,51d2c110-e59f-11ec-b44f-bdab7410a0b2,1893,"3 mesi",Austria-Ungheria,
3be30fe0-e59f-11ec-b44f-bdab7410a0b2,4d22cd90-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:48:09.833Z,2022-06-06T13:49:30.000Z,4d22cd90-e59f-11ec-b44f-bdab7410a0b2,1891,1,Austria-Ungheria,
f99ef360-e59e-11ec-b44f-bdab7410a0b2,232c0150-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:46:59.429Z,2022-06-06T13:47:17.000Z,232c0150-e59f-11ec-b44f-bdab7410a0b2,1896,3,Austria-Ungheria,
f99ef360-e59e-11ec-b44f-bdab7410a0b2,1d0fd3a0-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:46:49.178Z,2022-06-06T13:47:17.000Z,1d0fd3a0-e59f-11ec-b44f-bdab7410a0b2,1895,1,"Austria, Ungheria",
f99ef360-e59e-11ec-b44f-bdab7410a0b2,1780a3b0-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:46:39.851Z,2022-06-06T13:47:18.000Z,1780a3b0-e59f-11ec-b44f-bdab7410a0b2,1894,3,Europa,
f99ef360-e59e-11ec-b44f-bdab7410a0b2,12b56000-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:46:31.808Z,2022-06-06T13:47:18.000Z,12b56000-e59f-11ec-b44f-bdab7410a0b2,1893,1,Austria-Ungheria,
f99ef360-e59e-11ec-b44f-bdab7410a0b2,0c282100-e59f-11ec-b44f-bdab7410a0b2,2022-06-06T13:46:20.816Z,2022-06-06T13:47:19.000Z,0c282100-e59f-11ec-b44f-bdab7410a0b2,1892,"5 mesi","Austria, Germania",
b95f3260-e59e-11ec-b44f-bdab7410a0b2,c9a63830-e59e-11ec-b44f-bdab7410a0b2,2022-06-06T13:44:29.235Z,2022-06-06T13:44:46.000Z,c9a63830-e59e-11ec-b44f-bdab7410a0b2,1900,3,Europa,
57bc6280-e59e-11ec-b44f-bdab7410a0b2,7885c970-e59e-11ec-b44f-bdab7410a0b2,2022-06-06T13:42:13.127Z,2022-06-06T13:44:07.000Z,7885c970-e59e-11ec-b44f-bdab7410a0b2,1896,1,Europa,
1bb47ed0-e59e-11ec-b44f-bdab7410a0b2,361d5c10-e59e-11ec-b44f-bdab7410a0b2,2022-06-06T13:40:21.713Z,2022-06-06T13:40:42.000Z,361d5c10-e59e-11ec-b44f-bdab7410a0b2,1895,"2 mesi","Austria, Germania",
1bb47ed0-e59e-11ec-b44f-bdab7410a0b2,301e7a60-e59e-11ec-b44f-bdab7410a0b2,2022-06-06T13:40:11.654Z,2022-06-06T13:40:42.000Z,301e7a60-e59e-11ec-b44f-bdab7410a0b2,1893,"4 mesi",Austria-Ungheria,
1bb47ed0-e59e-11ec-b44f-bdab7410a0b2,2b8199b0-e59e-11ec-b44f-bdab7410a0b2,2022-06-06T13:40:03.915Z,2022-06-06T13:40:43.000Z,2b8199b0-e59e-11ec-b44f-bdab7410a0b2,1892,1,Austria-Ungheria,
975a5ab0-e59d-11ec-b44f-bdab7410a0b2,a8d329c0-e59d-11ec-b44f-bdab7410a0b2,2022-06-06T13:36:24.668Z,2022-06-06T13:36:42.000Z,a8d329c0-e59d-11ec-b44f-bdab7410a0b2,1895,3,Europa,
a380d130-e59c-11ec-a26a-f5c6806bfffb,b53a52c0-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:29:35.980Z,2022-06-06T13:29:52.000Z,b53a52c0-e59c-11ec-a26a-f5c6806bfffb,1901,3,Europa,
866ef400-e59c-11ec-a26a-f5c6806bfffb,9c3dd6c0-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:28:54.060Z,2022-06-06T13:29:12.000Z,9c3dd6c0-e59c-11ec-a26a-f5c6806bfffb,1893,1,Austria-Ungheria,
6dcc57d0-e59c-11ec-a26a-f5c6806bfffb,7f555380-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:28:05.560Z,2022-06-06T13:28:23.000Z,7f555380-e59c-11ec-a26a-f5c6806bfffb,1901,3,America,
3e34cf70-e59c-11ec-a26a-f5c6806bfffb,591fd500-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:27:01.456Z,2022-06-06T13:27:19.000Z,591fd500-e59c-11ec-a26a-f5c6806bfffb,1896,1,"Austria, Germania",
669d28f0-e59b-11ec-a26a-f5c6806bfffb,366dd7f0-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:26:03.247Z,2022-06-06T13:26:21.000Z,366dd7f0-e59c-11ec-a26a-f5c6806bfffb,1896,3,Austria-Ungheria,
669d28f0-e59b-11ec-a26a-f5c6806bfffb,1a195750-e59c-11ec-a26a-f5c6806bfffb,2022-06-06T13:25:15.717Z,2022-06-06T13:26:22.000Z,1a195750-e59c-11ec-a26a-f5c6806bfffb,1894,"5 mesi",Austria-Ungheria,
f21d8d30-e59a-11ec-a26a-f5c6806bfffb,0ae823c0-e59b-11ec-a26a-f5c6806bfffb,2022-06-06T13:17:40.732Z,2022-06-06T13:18:36.000Z,0ae823c0-e59b-11ec-a26a-f5c6806bfffb,1898,3,America,
f21d8d30-e59a-11ec-a26a-f5c6806bfffb,04a9ef20-e59b-11ec-a26a-f5c6806bfffb,2022-06-06T13:17:30.258Z,2022-06-06T13:18:36.000Z,04a9ef20-e59b-11ec-a26a-f5c6806bfffb,1892,3,America,
4dc96770-e597-11ec-a26a-f5c6806bfffb,dd6c0150-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:16:24.421Z,2022-06-06T13:17:01.000Z,dd6c0150-e59a-11ec-a26a-f5c6806bfffb,1899,1,Austria-Ungheria,
4dc96770-e597-11ec-a26a-f5c6806bfffb,d61afd20-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:16:12.146Z,2022-06-06T13:17:01.000Z,d61afd20-e59a-11ec-a26a-f5c6806bfffb,1897,1,"Austria, Italia",
4dc96770-e597-11ec-a26a-f5c6806bfffb,ce7ebf20-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:15:59.378Z,2022-06-06T13:17:02.000Z,ce7ebf20-e59a-11ec-a26a-f5c6806bfffb,1895,1,"Austria, Italia",
4dc96770-e597-11ec-a26a-f5c6806bfffb,c9214d90-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:15:50.377Z,2022-06-06T13:17:03.000Z,c9214d90-e59a-11ec-a26a-f5c6806bfffb,1894,1,"Austria, Italia",
4dc96770-e597-11ec-a26a-f5c6806bfffb,c3c3dc00-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:15:41.377Z,2022-06-06T13:17:03.000Z,c3c3dc00-e59a-11ec-a26a-f5c6806bfffb,1893,1,"Austria, Italia",
4dc96770-e597-11ec-a26a-f5c6806bfffb,bc1dda00-e59a-11ec-a26a-f5c6806bfffb,2022-06-06T13:15:28.544Z,2022-06-06T13:17:04.000Z,bc1dda00-e59a-11ec-a26a-f5c6806bfffb,1893,1,"Austria, Italia",
37297910-e597-11ec-a26a-f5c6806bfffb,4667c170-e597-11ec-a26a-f5c6806bfffb,2022-06-06T12:50:42.567Z,2022-06-06T12:51:00.000Z,4667c170-e597-11ec-a26a-f5c6806bfffb,1894,3,Europa,
1fce02e0-e597-11ec-a26a-f5c6806bfffb,30218bd0-e597-11ec-a26a-f5c6806bfffb,2022-06-06T12:50:05.197Z,2022-06-06T12:50:22.000Z,30218bd0-e597-11ec-a26a-f5c6806bfffb,1899,1,Europa,
d63c64a0-e596-11ec-a26a-f5c6806bfffb,03a7be30-e597-11ec-a26a-f5c6806bfffb,2022-06-06T12:48:50.579Z,2022-06-06T12:49:11.000Z,03a7be30-e597-11ec-a26a-f5c6806bfffb,1895,3,"Austria, Germania",
d63c64a0-e596-11ec-a26a-f5c6806bfffb,fd99c150-e596-11ec-a26a-f5c6806bfffb,2022-06-06T12:48:40.421Z,2022-06-06T12:49:12.000Z,fd99c150-e596-11ec-a26a-f5c6806bfffb,1892,3,America,
84fd9870-e596-11ec-a26a-f5c6806bfffb,957c5010-e596-11ec-a26a-f5c6806bfffb,2022-06-06T12:45:45.745Z,2022-06-06T12:46:03.000Z,957c5010-e596-11ec-a26a-f5c6806bfffb,1894,3,Europa,
82b34fc0-e595-11ec-a26a-f5c6806bfffb,18d9e130-e596-11ec-a26a-f5c6806bfffb,2022-06-06T12:42:16.643Z,2022-06-06T12:42:37.000Z,18d9e130-e596-11ec-a26a-f5c6806bfffb,1893,3,Europa,
82b34fc0-e595-11ec-a26a-f5c6806bfffb,146b6380-e596-11ec-a26a-f5c6806bfffb,2022-06-06T12:42:09.208Z,2022-06-06T12:42:37.000Z,146b6380-e596-11ec-a26a-f5c6806bfffb,1892,2,Europa,
24a36aa0-e595-11ec-a26a-f5c6806bfffb,3964fc10-e595-11ec-a26a-f5c6806bfffb,2022-06-06T12:36:01.745Z,2022-06-06T12:36:21.000Z,3964fc10-e595-11ec-a26a-f5c6806bfffb,1897,3,America,
feb33280-e594-11ec-a26a-f5c6806bfffb,1c3b2a10-e595-11ec-a26a-f5c6806bfffb,2022-06-06T12:35:12.817Z,2022-06-06T12:35:31.000Z,1c3b2a10-e595-11ec-a26a-f5c6806bfffb,1898,3,Austria-Ungheria,
feb33280-e594-11ec-a26a-f5c6806bfffb,16da3610-e595-11ec-a26a-f5c6806bfffb,2022-06-06T12:35:03.793Z,2022-06-06T12:35:32.000Z,16da3610-e595-11ec-a26a-f5c6806bfffb,1896,1,Europa,
feb33280-e594-11ec-a26a-f5c6806bfffb,100f78e0-e595-11ec-a26a-f5c6806bfffb,2022-06-06T12:34:52.398Z,2022-06-06T12:35:32.000Z,100f78e0-e595-11ec-a26a-f5c6806bfffb,1895,1,Europa,
d5b98060-e593-11ec-a26a-f5c6806bfffb,2b930a60-e594-11ec-a26a-f5c6806bfffb,2022-06-06T12:28:29.062Z,2022-06-06T12:29:45.000Z,2b930a60-e594-11ec-a26a-f5c6806bfffb,1892,3,Austria-Ungheria,
b75a2680-e591-11ec-a26a-f5c6806bfffb,96b939b0-e592-11ec-a26a-f5c6806bfffb,2022-06-06T12:17:09.835Z,2022-06-06T12:26:11.000Z,96b939b0-e592-11ec-a26a-f5c6806bfffb,1892,1,Austria-Ungheria,
e3016940-e58e-11ec-a26a-f5c6806bfffb,6fa79360-e58f-11ec-a26a-f5c6806bfffb,2022-06-06T11:54:35.798Z,2022-06-06T11:54:54.000Z,6fa79360-e58f-11ec-a26a-f5c6806bfffb,1897,1,Austria-Ungheria,
e3016940-e58e-11ec-a26a-f5c6806bfffb,667e9ae0-e58f-11ec-a26a-f5c6806bfffb,2022-06-06T11:54:20.431Z,2022-06-06T11:54:55.000Z,667e9ae0-e58f-11ec-a26a-f5c6806bfffb,1893,"2 mesi","Austria, Ungheria, Germania",
e3016940-e58e-11ec-a26a-f5c6806bfffb,5f7240d0-e58f-11ec-a26a-f5c6806bfffb,2022-06-06T11:54:08.605Z,2022-06-06T11:54:56.000Z,5f7240d0-e58f-11ec-a26a-f5c6806bfffb,1892,1,Austria-Ungheria,
b760bd90-e58e-11ec-a26a-f5c6806bfffb,c922caa0-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:49:56.426Z,2022-06-06T11:50:14.000Z,c922caa0-e58e-11ec-a26a-f5c6806bfffb,1897,3,Austria-Ungheria,
8bbe3d20-e58e-11ec-a26a-f5c6806bfffb,9a87cab0-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:48:38.235Z,2022-06-06T11:48:56.000Z,9a87cab0-e58e-11ec-a26a-f5c6806bfffb,1895,3,Austria-Ungheria,
63bfe580-e58e-11ec-a26a-f5c6806bfffb,80f10a80-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:47:55.304Z,2022-06-06T11:48:18.000Z,80f10a80-e58e-11ec-a26a-f5c6806bfffb,1897,"3 mesi",Austria,
63bfe580-e58e-11ec-a26a-f5c6806bfffb,7c087ad0-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:47:47.069Z,2022-06-06T11:48:19.000Z,7c087ad0-e58e-11ec-a26a-f5c6806bfffb,1896,1,Austria-Ungheria,
63bfe580-e58e-11ec-a26a-f5c6806bfffb,76fd6f00-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:47:38.608Z,2022-06-06T11:48:19.000Z,76fd6f00-e58e-11ec-a26a-f5c6806bfffb,1895,1,"Austria, Germania",
d172e4c0-e58d-11ec-a26a-f5c6806bfffb,18475ed0-e58e-11ec-a26a-f5c6806bfffb,2022-06-06T11:44:59.709Z,2022-06-06T11:45:18.000Z,18475ed0-e58e-11ec-a26a-f5c6806bfffb,1893,1,"Austria, Germania",
98f7aa40-e58d-11ec-a26a-f5c6806bfffb,c96ff5b0-e58d-11ec-a26a-f5c6806bfffb,2022-06-06T11:42:47.435Z,2022-06-06T11:43:06.000Z,c96ff5b0-e58d-11ec-a26a-f5c6806bfffb,1892,1,Europa,
e827b020-e58c-11ec-a26a-f5c6806bfffb,090f9b90-e58d-11ec-a26a-f5c6806bfffb,2022-06-06T11:37:24.681Z,2022-06-06T11:37:44.000Z,090f9b90-e58d-11ec-a26a-f5c6806bfffb,1897,1,Austria-Ungheria,
e827b020-e58c-11ec-a26a-f5c6806bfffb,022129c0-e58d-11ec-a26a-f5c6806bfffb,2022-06-06T11:37:13.052Z,2022-06-06T11:37:45.000Z,022129c0-e58d-11ec-a26a-f5c6806bfffb,1893,1,"Austria, Germania, Svizzera",
e827b020-e58c-11ec-a26a-f5c6806bfffb,fa1d2940-e58c-11ec-a26a-f5c6806bfffb,2022-06-06T11:36:59.604Z,2022-06-06T11:37:45.000Z,fa1d2940-e58c-11ec-a26a-f5c6806bfffb,1893,"3 mesi","Austria, Germania",
b76de450-e58b-11ec-a26a-f5c6806bfffb,d01eff70-e58b-11ec-a26a-f5c6806bfffb,2022-06-06T11:28:39.655Z,2022-06-06T11:28:57.000Z,d01eff70-e58b-11ec-a26a-f5c6806bfffb,1898,3,Austria-Ungheria,
b76de450-e58b-11ec-a26a-f5c6806bfffb,cb427db0-e58b-11ec-a26a-f5c6806bfffb,2022-06-06T11:28:31.499Z,2022-06-06T11:28:58.000Z,cb427db0-e58b-11ec-a26a-f5c6806bfffb,1895,3,Europa,
9de4b8b0-e58b-11ec-a26a-f5c6806bfffb,af6ffe50-e58b-11ec-a26a-f5c6806bfffb,2022-06-06T11:27:44.821Z,2022-06-06T11:28:04.000Z,af6ffe50-e58b-11ec-a26a-f5c6806bfffb,1896,3,Europa,
71179af0-e58b-11ec-a26a-f5c6806bfffb,9234ee40-e58b-11ec-a26a-f5c6806bfffb,2022-06-06T11:26:55.780Z,2022-06-06T11:27:21.000Z,9234ee40-e58b-11ec-a26a-f5c6806bfffb,1894,3,Austria-Ungheria,
9d680410-e58a-11ec-a26a-f5c6806bfffb,3b743890-e58b-11ec-a26a-f5c6806bfffb,2022-06-06T11:24:30.233Z,2022-06-06T11:24:56.000Z,3b743890-e58b-11ec-a26a-f5c6806bfffb,1893,"4 meis","Austria, Germania, Svizzera, Francia",
1dd6d9b0-e58a-11ec-a26a-f5c6806bfffb,2ca74510-e58a-11ec-a26a-f5c6806bfffb,2022-06-06T11:16:55.905Z,2022-06-06T11:17:14.000Z,2ca74510-e58a-11ec-a26a-f5c6806bfffb,1895,1,Europa,
f0efcb50-e589-11ec-a26a-f5c6806bfffb,013a0570-e58a-11ec-a26a-f5c6806bfffb,2022-06-06T11:15:43.047Z,2022-06-06T11:16:07.000Z,013a0570-e58a-11ec-a26a-f5c6806bfffb,1894,"6 mesi","Austria, Italia",
d89f6dd0-e589-11ec-a26a-f5c6806bfffb,e8aee8e0-e589-11ec-a26a-f5c6806bfffb,2022-06-06T11:15:01.870Z,2022-06-06T11:15:20.000Z,e8aee8e0-e589-11ec-a26a-f5c6806bfffb,1895,3,Europa,
adce2010-e589-11ec-a26a-f5c6806bfffb,be8d3c10-e589-11ec-a26a-f5c6806bfffb,2022-06-06T11:13:51.185Z,2022-06-06T11:14:09.000Z,be8d3c10-e589-11ec-a26a-f5c6806bfffb,1896,3,"Austria, Germania",
25227c20-e589-11ec-a26a-f5c6806bfffb,7c884b70-e589-11ec-a26a-f5c6806bfffb,2022-06-06T11:12:00.423Z,2022-06-06T11:12:18.000Z,7c884b70-e589-11ec-a26a-f5c6806bfffb,1899,3,Austria-Ungheria,
25227c20-e589-11ec-a26a-f5c6806bfffb,77e99600-e589-11ec-a26a-f5c6806bfffb,2022-06-06T11:11:52.672Z,2022-06-06T11:12:19.000Z,77e99600-e589-11ec-a26a-f5c6806bfffb,1894,3,Europa,
bc7c04c0-e588-11ec-a26a-f5c6806bfffb,d3d753e0-e588-11ec-a26a-f5c6806bfffb,2022-06-06T11:07:17.406Z,2022-06-06T11:07:35.000Z,d3d753e0-e588-11ec-a26a-f5c6806bfffb,1899,3,Austria,
bc7c04c0-e588-11ec-a26a-f5c6806bfffb,cc7f98f0-e588-11ec-a26a-f5c6806bfffb,2022-06-06T11:07:05.087Z,2022-06-06T11:07:36.000Z,cc7f98f0-e588-11ec-a26a-f5c6806bfffb,1898,3,America,
